#Time(s) flow thruput(Mb/s)
1.97s 1 1011.28
1.97s 2 1022.87
1.97s 3 1011.28
1.97s 4 1012.44
1.97s 5 1010.12
1.97s 6 669.555
1.97s 7 522.438
1.97s 8 391.539
1.97s 9 1.1584
1.97s 10 405.44
1.97s 11 2.3168
1.97s 12 1.1584
1.97s 13 1.1584
1.97s 14 532.864
1.97s 15 1.1584
1.97s 16 447.142
1.97s 17 434.4
1.97s 18 1.1584
1.97s 19 363.738
1.98s 0 897.76
1.98s 1 901.235
1.98s 2 909.344
1.98s 3 898.918
1.98s 4 896.602
1.98s 5 898.918
1.98s 6 441.35
1.98s 7 564.141
1.98s 8 417.024
1.98s 9 1.1584
1.98s 10 500.429
1.98s 11 0
1.98s 12 1.1584
1.98s 13 1.1584
1.98s 14 529.389
1.98s 15 1.1584
1.98s 16 410.074
1.98s 17 513.171
1.98s 18 1.1584
1.98s 19 352.154
1.99s 0 900.077
1.99s 1 904.71
1.99s 2 910.502
1.99s 3 900.077
1.99s 4 900.077
1.99s 5 900.077
1.99s 6 470.31
1.99s 7 598.893
1.99s 8 428.608
1.99s 9 1.1584
1.99s 10 440.192
1.99s 11 1.1584
1.99s 12 1.1584
1.99s 13 1.1584
1.99s 14 348.678
1.99s 15 1.1584
1.99s 16 509.696
1.99s 17 530.547
1.99s 18 0
1.99s 19 335.936
2s 0 1010.12
2s 1 1018.23
2s 2 1015.92
2s 3 1007.81
2s 4 1008.97
2s 5 1010.12
2s 6 485.37
2s 7 584.992
2s 8 425.133
2s 9 1.1584
2s 10 500.429
2s 11 1.1584
2s 12 1.1584
2s 13 1.1584
2s 14 516.646
2s 15 0
2s 16 462.202
2s 17 370.688
2s 18 1.1584
2s 19 417.024
2.01s 0 898.918
2.01s 1 909.344
2.01s 2 900.077
2.01s 3 897.76
2.01s 4 898.918
2.01s 5 898.918
2.01s 6 544.448
2.01s 7 552.557
2.01s 8 374.163
2.01s 9 1.1584
2.01s 10 493.478
2.01s 11 1.1584
2.01s 12 1.1584
2.01s 13 1.1584
2.01s 14 478.419
2.01s 15 1.1584
2.01s 16 465.677
2.01s 17 414.707
2.01s 18 1.1584
2.01s 19 389.222
2.02s 0 895.443
2.02s 1 907.027
2.02s 2 897.76
2.02s 3 897.76
2.02s 4 896.602
2.02s 5 896.602
2.02s 6 463.36
2.02s 7 576.883
2.02s 8 392.698
2.02s 9 1.1584
2.02s 10 376.48
2.02s 11 1.1584
2.02s 12 1.1584
2.02s 13 1.1584
2.02s 14 580.358
2.02s 15 1.1584
2.02s 16 422.816
2.02s 17 362.579
2.02s 18 1.1584
2.02s 19 500.429
2.03s 0 1013.6
2.03s 1 1015.92
2.03s 2 1013.6
2.03s 3 1012.44
2.03s 4 1014.76
2.03s 5 1011.28
2.03s 6 426.291
2.03s 7 430.925
2.03s 8 437.875
2.03s 9 1.1584
2.03s 10 459.885
2.03s 11 1.1584
2.03s 12 0
2.03s 13 1.1584
2.03s 14 461.043
2.03s 15 1.1584
2.03s 16 531.706
2.03s 17 569.933
2.03s 18 1.1584
2.03s 19 462.202
2.04s 0 893.126
2.04s 1 897.76
2.04s 2 896.602
2.04s 3 896.602
2.04s 4 896.602
2.04s 5 893.126
2.04s 6 414.707
2.04s 7 450.618
2.04s 8 400.806
2.04s 9 1.1584
2.04s 10 515.488
2.04s 11 1.1584
2.04s 12 2.3168
2.04s 13 1.1584
2.04s 14 405.44
2.04s 15 1.1584
2.04s 16 471.469
2.04s 17 596.576
2.04s 18 1.1584
2.04s 19 480.736
2.05s 0 900.077
2.05s 1 901.235
2.05s 2 898.918
2.05s 3 898.918
2.05s 4 898.918
2.05s 5 903.552
2.05s 6 427.45
2.05s 7 427.45
2.05s 8 359.104
2.05s 9 1.1584
2.05s 10 441.35
2.05s 11 1.1584
2.05s 12 1.1584
2.05s 13 1.1584
2.05s 14 595.418
2.05s 15 1.1584
2.05s 16 330.144
2.05s 17 572.25
2.05s 18 1.1584
2.05s 19 499.27
2.06s 0 1006.65
2.06s 1 1005.49
2.06s 2 1005.49
2.06s 3 1004.33
2.06s 4 1006.65
2.06s 5 1014.76
2.06s 6 547.923
2.06s 7 404.282
2.06s 8 441.35
2.06s 9 1.1584
2.06s 10 459.885
2.06s 11 1.1584
2.06s 12 0
2.06s 13 1.1584
2.06s 14 498.112
2.06s 15 1.1584
2.06s 16 302.342
2.06s 17 551.398
2.06s 18 1.1584
2.06s 19 559.507
2.07s 0 900.077
2.07s 1 898.918
2.07s 2 900.077
2.07s 3 900.077
2.07s 4 900.077
2.07s 5 905.869
2.07s 6 367.213
2.07s 7 417.024
2.07s 8 557.19
2.07s 9 1.1584
2.07s 10 507.379
2.07s 11 1.1584
2.07s 12 1.1584
2.07s 13 1.1584
2.07s 14 379.955
2.07s 15 1.1584
2.07s 16 322.035
2.07s 17 584.992
2.07s 18 1.1584
2.07s 19 584.992
2.08s 0 898.918
2.08s 1 897.76
2.08s 2 895.443
2.08s 3 897.76
2.08s 4 898.918
2.08s 5 1018.23
2.08s 6 458.726
2.08s 7 359.104
2.08s 8 565.299
2.08s 9 1.1584
2.08s 10 491.162
2.08s 11 1.1584
2.08s 12 1.1584
2.08s 13 1.1584
2.08s 14 422.816
2.08s 15 1.1584
2.08s 16 393.856
2.08s 17 553.715
2.08s 18 1.1584
2.08s 19 421.658
2.09s 0 1011.28
2.09s 1 1012.44
2.09s 2 1012.44
2.09s 3 1014.76
2.09s 4 1011.28
2.09s 5 907.027
2.09s 6 542.131
2.09s 7 367.213
2.09s 8 550.24
2.09s 9 1.1584
2.09s 10 560.666
2.09s 11 1.1584
2.09s 12 1.1584
2.09s 13 1.1584
2.09s 14 425.133
2.09s 15 1.1584
2.09s 16 341.728
2.09s 17 568.774
2.09s 18 1.1584
2.09s 19 405.44
2.1s 0 900.077
2.1s 1 898.918
2.1s 2 898.918
2.1s 3 898.918
2.1s 4 900.077
2.1s 5 898.918
2.1s 6 571.091
2.1s 7 421.658
2.1s 8 407.757
2.1s 9 1.1584
2.1s 10 474.944
2.1s 11 1.1584
2.1s 12 1.1584
2.1s 13 1.1584
2.1s 14 437.875
2.1s 15 1.1584
2.1s 16 435.558
2.1s 17 420.499
2.1s 18 1.1584
2.1s 19 552.557
2.11s 0 896.602
2.11s 1 898.918
2.11s 2 897.76
2.11s 3 898.918
2.11s 4 894.285
2.11s 5 900.077
2.11s 6 560.666
2.11s 7 452.934
2.11s 8 477.261
2.11s 9 1.1584
2.11s 10 480.736
2.11s 11 1.1584
2.11s 12 1.1584
2.11s 13 1.1584
2.11s 14 470.31
2.11s 15 1.1584
2.11s 16 303.501
2.11s 17 417.024
2.11s 18 1.1584
2.11s 19 495.795
2.12s 0 1007.81
2.12s 1 1010.12
2.12s 2 1012.44
2.12s 3 1011.28
2.12s 4 1010.12
2.12s 5 1005.49
2.12s 6 686.931
2.12s 7 483.053
2.12s 8 399.648
2.12s 9 1.1584
2.12s 10 525.914
2.12s 11 1.1584
2.12s 12 1.1584
2.12s 13 1.1584
2.12s 14 357.946
2.12s 15 1.1584
2.12s 16 278.016
2.12s 17 515.488
2.12s 18 1.1584
2.12s 19 542.131
2.13s 0 894.285
2.13s 1 898.918
2.13s 2 898.918
2.13s 3 900.077
2.13s 4 895.443
2.13s 5 897.76
2.13s 6 615.11
2.13s 7 382.272
2.13s 8 556.032
2.13s 9 1.1584
2.13s 10 530.547
2.13s 11 1.1584
2.13s 12 1.1584
2.13s 13 1.1584
2.13s 14 397.331
2.13s 15 1.1584
2.13s 16 367.213
2.13s 17 459.885
2.13s 18 1.1584
2.13s 19 401.965
2.14s 0 898.918
2.14s 1 897.76
2.14s 2 898.918
2.14s 3 902.394
2.14s 4 898.918
2.14s 5 896.602
2.14s 6 366.054
2.14s 7 312.768
2.14s 8 534.022
2.14s 9 1.1584
2.14s 10 487.686
2.14s 11 1.1584
2.14s 12 1.1584
2.14s 13 0
2.14s 14 527.072
2.14s 15 1.1584
2.14s 16 544.448
2.14s 17 496.954
2.14s 18 1.1584
2.14s 19 368.371
2.15s 0 1012.44
2.15s 1 1010.12
2.15s 2 1012.44
2.15s 3 1013.6
2.15s 4 1013.6
2.15s 5 1011.28
2.15s 6 516.646
2.15s 7 333.619
2.15s 8 580.358
2.15s 9 1.1584
2.15s 10 401.965
2.15s 11 1.1584
2.15s 12 1.1584
2.15s 13 1.1584
2.15s 14 479.578
2.15s 15 1.1584
2.15s 16 607.002
2.15s 17 559.507
2.15s 18 1.1584
2.15s 19 310.451
2.16s 0 896.602
2.16s 1 895.443
2.16s 2 896.602
2.16s 3 900.077
2.16s 4 900.077
2.16s 5 898.918
2.16s 6 391.539
2.16s 7 376.48
2.16s 8 566.458
2.16s 9 1.1584
2.16s 10 444.826
2.16s 11 1.1584
2.16s 12 1.1584
2.16s 13 1.1584
2.16s 14 505.062
2.16s 15 1.1584
2.16s 16 507.379
2.16s 17 530.547
2.16s 18 1.1584
2.16s 19 390.381
2.17s 0 898.918
2.17s 1 898.918
2.17s 2 898.918
2.17s 3 902.394
2.17s 4 1012.44
2.17s 5 902.394
2.17s 6 503.904
2.17s 7 395.014
2.17s 8 395.014
2.17s 9 1.1584
2.17s 10 395.014
2.17s 11 1.1584
2.17s 12 1.1584
2.17s 13 1.1584
2.17s 14 545.606
2.17s 15 1.1584
2.17s 16 466.835
2.17s 17 495.795
2.17s 18 1.1584
2.17s 19 469.152
2.18s 0 1012.44
2.18s 1 1010.12
2.18s 2 1013.6
2.18s 3 1013.6
2.18s 4 909.344
2.18s 5 1008.97
2.18s 6 538.656
2.18s 7 501.587
2.18s 8 559.507
2.18s 9 1.1584
2.18s 10 439.034
2.18s 11 1.1584
2.18s 12 1.1584
2.18s 13 1.1584
2.18s 14 412.39
2.18s 15 1.1584
2.18s 16 369.53
2.18s 17 580.358
2.18s 18 1.1584
2.18s 19 399.648
2.19s 0 900.077
2.19s 1 901.235
2.19s 2 898.918
2.19s 3 901.235
2.19s 4 904.71
2.19s 5 901.235
2.19s 6 461.043
2.19s 7 638.278
2.19s 8 582.675
2.19s 9 1.1584
2.19s 10 406.598
2.19s 11 1.1584
2.19s 12 1.1584
2.19s 13 1.1584
2.19s 14 430.925
2.19s 15 1.1584
2.19s 16 367.213
2.19s 17 443.667
2.19s 18 1.1584
2.19s 19 396.173
2.2s 0 897.76
2.2s 1 898.918
2.2s 2 900.077
2.2s 3 900.077
2.2s 4 898.918
2.2s 5 898.918
2.2s 6 452.934
2.2s 7 518.963
2.2s 8 481.894
2.2s 9 1.1584
2.2s 10 458.726
2.2s 11 1.1584
2.2s 12 1.1584
2.2s 13 1.1584
2.2s 14 449.459
2.2s 15 1.1584
2.2s 16 434.4
2.2s 17 476.102
2.2s 18 1.1584
2.2s 19 393.856
2.21s 0 1012.44
2.21s 1 1010.12
2.21s 2 1013.6
2.21s 3 1012.44
2.21s 4 1011.28
2.21s 5 1013.6
2.21s 6 421.658
2.21s 7 483.053
2.21s 8 535.181
2.21s 9 1.1584
2.21s 10 517.805
2.21s 11 1.1584
2.21s 12 1.1584
2.21s 13 1.1584
2.21s 14 479.578
2.21s 15 1.1584
2.21s 16 484.211
2.21s 17 487.686
2.21s 18 1.1584
2.21s 19 347.52
2.22s 0 900.077
2.22s 1 897.76
2.22s 2 894.285
2.22s 3 894.285
2.22s 4 901.235
2.22s 5 898.918
2.22s 6 462.202
2.22s 7 483.053
2.22s 8 550.24
2.22s 9 1.1584
2.22s 10 384.589
2.22s 11 1.1584
2.22s 12 1.1584
2.22s 13 1.1584
2.22s 14 516.646
2.22s 15 1.1584
2.22s 16 376.48
2.22s 17 450.618
2.22s 18 1.1584
2.22s 19 496.954
2.23s 0 898.918
2.23s 1 896.602
2.23s 2 897.76
2.23s 3 895.443
2.23s 4 897.76
2.23s 5 901.235
2.23s 6 466.835
2.23s 7 391.539
2.23s 8 612.794
2.23s 9 1.1584
2.23s 10 357.946
2.23s 11 1.1584
2.23s 12 1.1584
2.23s 13 1.1584
2.23s 14 294.234
2.23s 15 1.1584
2.23s 16 398.49
2.23s 17 625.536
2.23s 18 1.1584
2.23s 19 494.637
2.24s 0 1007.81
2.24s 1 1010.12
2.24s 2 1011.28
2.24s 3 1011.28
2.24s 4 1008.97
2.24s 5 1017.08
2.24s 6 602.368
2.24s 7 390.381
2.24s 8 609.318
2.24s 9 1.1584
2.24s 10 411.232
2.24s 11 1.1584
2.24s 12 1.1584
2.24s 13 1.1584
2.24s 14 279.174
2.24s 15 1.1584
2.24s 16 434.4
2.24s 17 573.408
2.24s 18 1.1584
2.24s 19 500.429
2.25s 0 898.918
2.25s 1 895.443
2.25s 2 896.602
2.25s 3 897.76
2.25s 4 897.76
2.25s 5 909.344
2.25s 6 615.11
2.25s 7 408.915
2.25s 8 501.587
2.25s 9 1.1584
2.25s 10 616.269
2.25s 11 1.1584
2.25s 12 1.1584
2.25s 13 1.1584
2.25s 14 279.174
2.25s 15 1.1584
2.25s 16 411.232
2.25s 17 450.618
2.25s 18 1.1584
2.25s 19 441.35
2.26s 0 898.918
2.26s 1 901.235
2.26s 2 903.552
2.26s 3 902.394
2.26s 4 897.76
2.26s 5 909.344
2.26s 6 463.36
2.26s 7 366.054
2.26s 8 436.717
2.26s 9 0
2.26s 10 668.397
2.26s 11 1.1584
2.26s 12 1.1584
2.26s 13 1.1584
2.26s 14 325.51
2.26s 15 1.1584
2.26s 16 367.213
2.26s 17 542.131
2.26s 18 1.1584
2.26s 19 476.102
2.27s 0 1010.12
2.27s 1 1011.28
2.27s 2 1010.12
2.27s 3 1011.28
2.27s 4 1010.12
2.27s 5 1022.87
2.27s 6 435.558
2.27s 7 381.114
2.27s 8 500.429
2.27s 9 1.1584
2.27s 10 629.011
2.27s 11 1.1584
2.27s 12 1.1584
2.27s 13 1.1584
2.27s 14 484.211
2.27s 15 1.1584
2.27s 16 376.48
2.27s 17 501.587
2.27s 18 1.1584
2.27s 19 462.202
2.28s 0 895.443
2.28s 1 894.285
2.28s 2 895.443
2.28s 3 894.285
2.28s 4 896.602
2.28s 5 898.918
2.28s 6 492.32
2.28s 7 419.341
2.28s 8 359.104
2.28s 9 1.1584
2.28s 10 573.408
2.28s 11 1.1584
2.28s 12 1.1584
2.28s 13 1.1584
2.28s 14 536.339
2.28s 15 1.1584
2.28s 16 484.211
2.28s 17 502.746
2.28s 18 1.1584
2.28s 19 364.896
2.29s 0 896.602
2.29s 1 898.918
2.29s 2 897.76
2.29s 3 898.918
2.29s 4 897.76
2.29s 5 900.077
2.29s 6 430.925
2.29s 7 531.706
2.29s 8 352.154
2.29s 9 1.1584
2.29s 10 557.19
2.29s 11 1.1584
2.29s 12 1.1584
2.29s 13 1.1584
2.29s 14 383.43
2.29s 15 1.1584
2.29s 16 550.24
2.29s 17 373.005
2.29s 18 1.1584
2.29s 19 434.4
2.3s 0 1012.44
2.3s 1 1012.44
2.3s 2 1011.28
2.3s 3 1011.28
2.3s 4 1012.44
2.3s 5 1013.6
2.3s 6 503.904
2.3s 7 509.696
2.3s 8 440.192
2.3s 9 1.1584
2.3s 10 538.656
2.3s 11 1.1584
2.3s 12 1.1584
2.3s 13 1.1584
2.3s 14 476.102
2.3s 15 1.1584
2.3s 16 491.162
2.3s 17 370.688
2.3s 18 1.1584
2.3s 19 485.37
2.31s 0 900.077
2.31s 1 897.76
2.31s 2 900.077
2.31s 3 898.918
2.31s 4 901.235
2.31s 5 900.077
2.31s 6 472.627
2.31s 7 348.678
2.31s 8 571.091
2.31s 9 1.1584
2.31s 10 500.429
2.31s 11 1.1584
2.31s 12 1.1584
2.31s 13 1.1584
2.31s 14 498.112
2.31s 15 0
2.31s 16 384.589
2.31s 17 420.499
2.31s 18 1.1584
2.31s 19 522.438
2.32s 0 897.76
2.32s 1 898.918
2.32s 2 896.602
2.32s 3 898.918
2.32s 4 895.443
2.32s 5 898.918
2.32s 6 340.57
2.32s 7 383.43
2.32s 8 559.507
2.32s 9 1.1584
2.32s 10 552.557
2.32s 11 0
2.32s 12 1.1584
2.32s 13 1.1584
2.32s 14 551.398
2.32s 15 1.1584
2.32s 16 437.875
2.32s 17 406.598
2.32s 18 1.1584
2.32s 19 425.133
2.33s 0 1005.49
2.33s 1 1007.81
2.33s 2 1005.49
2.33s 3 1013.6
2.33s 4 1004.33
2.33s 5 1007.81
2.33s 6 442.509
2.33s 7 441.35
2.33s 8 471.469
2.33s 9 1.1584
2.33s 10 540.973
2.33s 11 1.1584
2.33s 12 1.1584
2.33s 13 1.1584
2.33s 14 608.16
2.33s 15 1.1584
2.33s 16 426.291
2.33s 17 346.362
2.33s 18 1.1584
2.33s 19 505.062
2.34s 0 905.869
2.34s 1 901.235
2.34s 2 901.235
2.34s 3 900.077
2.34s 4 901.235
2.34s 5 901.235
2.34s 6 478.419
2.34s 7 452.934
2.34s 8 326.669
2.34s 9 1.1584
2.34s 10 590.784
2.34s 11 1.1584
2.34s 12 1.1584
2.34s 13 1.1584
2.34s 14 451.776
2.34s 15 1.1584
2.34s 16 437.875
2.34s 17 449.459
2.34s 18 0
2.34s 19 536.339
2.35s 0 896.602
2.35s 1 898.918
2.35s 2 900.077
2.35s 3 902.394
2.35s 4 896.602
2.35s 5 897.76
2.35s 6 494.637
2.35s 7 345.203
2.35s 8 300.026
2.35s 9 1.1584
2.35s 10 490.003
2.35s 11 1.1584
2.35s 12 1.1584
2.35s 13 1.1584
2.35s 14 512.013
2.35s 15 1.1584
2.35s 16 525.914
2.35s 17 467.994
2.35s 18 1.1584
2.35s 19 516.646
2.36s 0 1010.12
2.36s 1 1012.44
2.36s 2 1010.12
2.36s 3 1014.76
2.36s 4 1012.44
2.36s 5 1013.6
2.36s 6 529.389
2.36s 7 451.776
2.36s 8 456.41
2.36s 9 1.1584
2.36s 10 376.48
2.36s 11 1.1584
2.36s 12 1.1584
2.36s 13 1.1584
2.36s 14 556.032
2.36s 15 1.1584
2.36s 16 474.944
2.36s 17 425.133
2.36s 18 1.1584
2.36s 19 506.221
2.37s 0 897.76
2.37s 1 897.76
2.37s 2 898.918
2.37s 3 905.869
2.37s 4 898.918
2.37s 5 896.602
2.37s 6 496.954
2.37s 7 401.965
2.37s 8 412.39
2.37s 9 1.1584
2.37s 10 386.906
2.37s 11 1.1584
2.37s 12 1.1584
2.37s 13 1.1584
2.37s 14 557.19
2.37s 15 1.1584
2.37s 16 534.022
2.37s 17 420.499
2.37s 18 1.1584
2.37s 19 499.27
2.38s 0 901.235
2.38s 1 900.077
2.38s 2 901.235
2.38s 3 898.918
2.38s 4 901.235
2.38s 5 901.235
2.38s 6 589.626
2.38s 7 368.371
2.38s 8 465.677
2.38s 9 1.1584
2.38s 10 392.698
2.38s 11 1.1584
2.38s 12 1.1584
2.38s 13 1.1584
2.38s 14 480.736
2.38s 15 1.1584
2.38s 16 472.627
2.38s 17 470.31
2.38s 18 1.1584
2.38s 19 414.707
2.39s 0 1007.81
2.39s 1 1007.81
2.39s 2 1007.81
2.39s 3 1010.12
2.39s 4 1013.6
2.39s 5 1007.81
2.39s 6 684.614
2.39s 7 313.926
2.39s 8 476.102
2.39s 9 1.1584
2.39s 10 427.45
2.39s 11 1.1584
2.39s 12 1.1584
2.39s 13 1.1584
2.39s 14 586.15
2.39s 15 1.1584
2.39s 16 480.736
2.39s 17 386.906
2.39s 18 1.1584
2.39s 19 419.341
2.4s 0 908.186
2.4s 1 903.552
2.4s 2 901.235
2.4s 3 903.552
2.4s 4 905.869
2.4s 5 903.552
2.4s 6 552.557
2.4s 7 345.203
2.4s 8 452.934
2.4s 9 1.1584
2.4s 10 450.618
2.4s 11 1.1584
2.4s 12 1.1584
2.4s 13 1.1584
2.4s 14 667.238
2.4s 15 1.1584
2.4s 16 480.736
2.4s 17 278.016
2.4s 18 1.1584
2.4s 19 486.528
2.41s 0 896.602
2.41s 1 898.918
2.41s 2 897.76
2.41s 3 900.077
2.41s 4 901.235
2.41s 5 897.76
2.41s 6 503.904
2.41s 7 419.341
2.41s 8 554.874
2.41s 9 1.1584
2.41s 10 454.093
2.41s 11 1.1584
2.41s 12 0
2.41s 13 1.1584
2.41s 14 579.2
2.41s 15 1.1584
2.41s 16 385.747
2.41s 17 357.946
2.41s 18 1.1584
2.41s 19 399.648
2.42s 0 1012.44
2.42s 1 1010.12
2.42s 2 1011.28
2.42s 3 1010.12
2.42s 4 1017.08
2.42s 5 1012.44
2.42s 6 503.904
2.42s 7 521.28
2.42s 8 608.16
2.42s 9 1.1584
2.42s 10 492.32
2.42s 11 1.1584
2.42s 12 1.1584
2.42s 13 1.1584
2.42s 14 467.994
2.42s 15 1.1584
2.42s 16 471.469
2.42s 17 237.472
2.42s 18 1.1584
2.42s 19 491.162
2.43s 0 900.077
2.43s 1 901.235
2.43s 2 900.077
2.43s 3 900.077
2.43s 4 901.235
2.43s 5 900.077
2.43s 6 341.728
2.43s 7 442.509
2.43s 8 542.131
2.43s 9 1.1584
2.43s 10 520.122
2.43s 11 1.1584
2.43s 12 1.1584
2.43s 13 1.1584
2.43s 14 546.765
2.43s 15 1.1584
2.43s 16 573.408
2.43s 17 287.283
2.43s 18 1.1584
2.43s 19 477.261
2.44s 0 900.077
2.44s 1 897.76
2.44s 2 897.76
2.44s 3 895.443
2.44s 4 898.918
2.44s 5 898.918
2.44s 6 452.934
2.44s 7 370.688
2.44s 8 459.885
2.44s 9 1.1584
2.44s 10 481.894
2.44s 11 1.1584
2.44s 12 1.1584
2.44s 13 1.1584
2.44s 14 572.25
2.44s 15 1.1584
2.44s 16 634.803
2.44s 17 297.709
2.44s 18 1.1584
2.44s 19 384.589
2.45s 0 1007.81
2.45s 1 1008.97
2.45s 2 1008.97
2.45s 3 1008.97
2.45s 4 1008.97
2.45s 5 1007.81
2.45s 6 602.368
2.45s 7 355.629
2.45s 8 373.005
2.45s 9 1.1584
2.45s 10 500.429
2.45s 11 1.1584
2.45s 12 1.1584
2.45s 13 1.1584
2.45s 14 472.627
2.45s 15 1.1584
2.45s 16 697.357
2.45s 17 385.747
2.45s 18 1.1584
2.45s 19 389.222
2.46s 0 897.76
2.46s 1 897.76
2.46s 2 896.602
2.46s 3 898.918
2.46s 4 897.76
2.46s 5 898.918
2.46s 6 593.101
2.46s 7 339.411
2.46s 8 436.717
2.46s 9 1.1584
2.46s 10 520.122
2.46s 11 1.1584
2.46s 12 1.1584
2.46s 13 1.1584
2.46s 14 442.509
2.46s 15 1.1584
2.46s 16 522.438
2.46s 17 407.757
2.46s 18 1.1584
2.46s 19 448.301
2.47s 0 898.918
2.47s 1 897.76
2.47s 2 898.918
2.47s 3 897.76
2.47s 4 898.918
2.47s 5 898.918
2.47s 6 491.162
2.47s 7 524.755
2.47s 8 332.461
2.47s 9 1.1584
2.47s 10 473.786
2.47s 11 1.1584
2.47s 12 1.1584
2.47s 13 0
2.47s 14 470.31
2.47s 15 1.1584
2.47s 16 324.352
2.47s 17 494.637
2.47s 18 1.1584
2.47s 19 543.29
2.48s 0 1012.44
2.48s 1 1015.92
2.48s 2 1014.76
2.48s 3 1014.76
2.48s 4 1013.6
2.48s 5 1013.6
2.48s 6 334.778
2.48s 7 523.597
2.48s 8 323.194
2.48s 9 1.1584
2.48s 10 515.488
2.48s 11 1.1584
2.48s 12 1.1584
2.48s 13 1.1584
2.48s 14 544.448
2.48s 15 1.1584
2.48s 16 582.675
2.48s 17 499.27
2.48s 18 1.1584
2.48s 19 467.994
2.49s 0 900.077
2.49s 1 900.077
2.49s 2 901.235
2.49s 3 900.077
2.49s 4 900.077
2.49s 5 900.077
2.49s 6 428.608
2.49s 7 529.389
2.49s 8 420.499
2.49s 9 1.1584
2.49s 10 341.728
2.49s 11 1.1584
2.49s 12 1.1584
2.49s 13 1.1584
2.49s 14 484.211
2.49s 15 1.1584
2.49s 16 664.922
2.49s 17 441.35
2.49s 18 1.1584
2.49s 19 419.341
2.5s 0 900.077
2.5s 1 898.918
2.5s 2 896.602
2.5s 3 903.552
2.5s 4 898.918
2.5s 5 900.077
2.5s 6 440.192
2.5s 7 539.814
2.5s 8 361.421
2.5s 9 1.1584
2.5s 10 348.678
2.5s 11 1.1584
2.5s 12 1.1584
2.5s 13 1.1584
2.5s 14 524.755
2.5s 15 1.1584
2.5s 16 571.091
2.5s 17 448.301
2.5s 18 1.1584
2.5s 19 401.965
2.51s 0 1011.28
2.51s 1 1010.12
2.51s 2 1008.97
2.51s 3 1014.76
2.51s 4 1011.28
2.51s 5 1010.12
2.51s 6 559.507
2.51s 7 463.36
2.51s 8 483.053
2.51s 9 1.1584
2.51s 10 302.342
2.51s 11 1.1584
2.51s 12 1.1584
2.51s 13 1.1584
2.51s 14 536.339
2.51s 15 1.1584
2.51s 16 450.618
2.51s 17 611.635
2.51s 18 1.1584
2.51s 19 383.43
2.52s 0 895.443
2.52s 1 897.76
2.52s 2 893.126
2.52s 3 903.552
2.52s 4 895.443
2.52s 5 897.76
2.52s 6 536.339
2.52s 7 427.45
2.52s 8 473.786
2.52s 9 1.1584
2.52s 10 298.867
2.52s 11 1.1584
2.52s 12 1.1584
2.52s 13 1.1584
2.52s 14 539.814
2.52s 15 1.1584
2.52s 16 449.459
2.52s 17 542.131
2.52s 18 1.1584
2.52s 19 454.093
2.53s 0 896.602
2.53s 1 896.602
2.53s 2 896.602
2.53s 3 898.918
2.53s 4 897.76
2.53s 5 897.76
2.53s 6 401.965
2.53s 7 449.459
2.53s 8 430.925
2.53s 9 1.1584
2.53s 10 339.411
2.53s 11 1.1584
2.53s 12 1.1584
2.53s 13 1.1584
2.53s 14 556.032
2.53s 15 1.1584
2.53s 16 500.429
2.53s 17 499.27
2.53s 18 1.1584
2.53s 19 464.518
2.54s 0 1008.97
2.54s 1 1007.81
2.54s 2 1007.81
2.54s 3 1048.35
2.54s 4 1008.97
2.54s 5 1010.12
2.54s 6 477.261
2.54s 7 449.459
2.54s 8 376.48
2.54s 9 1.1584
2.54s 10 435.558
2.54s 11 1.1584
2.54s 12 1.1584
2.54s 13 1.1584
2.54s 14 433.242
2.54s 15 1.1584
2.54s 16 551.398
2.54s 17 560.666
2.54s 18 1.1584
2.54s 19 481.894
2.55s 0 902.394
2.55s 1 898.918
2.55s 2 897.76
2.55s 3 874.592
2.55s 4 902.394
2.55s 5 897.76
2.55s 6 334.778
2.55s 7 509.696
2.55s 8 471.469
2.55s 9 1.1584
2.55s 10 393.856
2.55s 11 1.1584
2.55s 12 1.1584
2.55s 13 1.1584
2.55s 14 518.963
2.55s 15 1.1584
2.55s 16 582.675
2.55s 17 480.736
2.55s 18 1.1584
2.55s 19 432.083
2.56s 0 897.76
2.56s 1 897.76
2.56s 2 895.443
2.56s 3 907.027
2.56s 4 898.918
2.56s 5 898.918
2.56s 6 376.48
2.56s 7 408.915
2.56s 8 484.211
2.56s 9 1.1584
2.56s 10 484.211
2.56s 11 1.1584
2.56s 12 1.1584
2.56s 13 1.1584
2.56s 14 550.24
2.56s 15 1.1584
2.56s 16 505.062
2.56s 17 427.45
2.56s 18 1.1584
2.56s 19 426.291
2.57s 0 1012.44
2.57s 1 1014.76
2.57s 2 1015.92
2.57s 3 1015.92
2.57s 4 1011.28
2.57s 5 1014.76
2.57s 6 291.917
2.57s 7 345.203
2.57s 8 539.814
2.57s 9 1.1584
2.57s 10 566.458
2.57s 11 1.1584
2.57s 12 1.1584
2.57s 13 1.1584
2.57s 14 492.32
2.57s 15 1.1584
2.57s 16 439.034
2.57s 17 437.875
2.57s 18 1.1584
2.57s 19 659.13
2.58s 0 896.602
2.58s 1 896.602
2.58s 2 900.077
2.58s 3 896.602
2.58s 4 898.918
2.58s 5 897.76
2.58s 6 320.877
2.58s 7 413.549
2.58s 8 426.291
2.58s 9 1.1584
2.58s 10 528.23
2.58s 11 1.1584
2.58s 12 1.1584
